"!!id","!!type","ID dell'isola","dissesto","zoom","primo rilevatore","presenza porta d'acqua","n° anelli acciaio su pav","n° anelli ferro","estensione degrado","estensione dissesto","ID del segmento","tipologia","degrado","ragione giuridica","ID","sovrastruttura","Y","n° anelli ferro su pav","X","note","materiale","scarichi fognari","n° anelli anelli mancanti","n° anelli acciaio","scarichi pluviali","progressivo","lunghezza (m)","jobs","jobItems"
"MALAMALA01004494","sponde","MALA","assente","50.0000000002938","Forma Urbis","no","0","8","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004494","non rilevato","5027628.92315404","0","2311516.1575117","","calcestruzzo","1","0","0","1","004494","12.14","[]","[]"
"MALAMALA01004495","sponde","MALA","assente","50.0000000002213","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004495","non rilevato","5027859.91358762","0","2311459.8769865","A scivolo","porfido","0","0","0","0","004495","8.89","[]","[]"
"MALAMALA01004496","sponde","MALA","assente","49.9999999999356","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004496","non rilevato","5027866.95238195","0","2311523.40594842","Sbocco canale di comunicazione con MALAMALA10007","mattoni","0","0","0","0","004496","13.59","[]","[]"
"MALAMALA01004497","sponde","MALA","assente","49.9999999996287","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004497","non rilevato","5027868.25215931","0","2311544.45032937","","mattoni","1","0","0","3","004497","35.43","[]","[]"
"MALAMALA01004498","sponde","MALA","assente","49.9999999998879","Forma Urbis","no","0","5","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004498","non rilevato","5027867.40230488","0","2311571.20110202","","mattoni","1","0","0","1","004498","38.47","[]","[]"
"MALAMALA01004499","sponde","MALA","assente","50.0000000002047","Forma Urbis","no","0","0","nulla","nulla","MALA01","riva d'acqua","assente","pubblica","MALAMALA01004499","non rilevato","5027865.69259774","0","2311606.60217075","","pietra","0","0","0","0","004499","5.79","[]","[]"
"MALAMALA01004500","sponde","MALA","assente","49.9999999997872","Forma Urbis","no","0","5","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004500","non rilevato","5027865.31266281","0","2311611.89625091","","mattoni","0","0","0","4","004500","23.41","[]","[]"
"MALAMALA01004501","sponde","MALA","assente","50.0000000002807","Forma Urbis","no","0","0","nulla","nulla","MALA01","riva d'acqua","assente","pubblica","MALAMALA01004501","non rilevato","5027863.54296595","0","2311636.0577071","","pietra","0","0","0","0","004501","6.27","[]","[]"
"MALAMALA01004502","sponde","MALA","assente","50.0000000001752","Forma Urbis","no","0","3","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004502","non rilevato","5027862.7031098","0","2311648.09720403","","mattoni","0","0","0","4","004502","20.71","[]","[]"
"MALAMALA01004503","sponde","MALA","leggero","49.9999999998404","Forma Urbis","no","0","0","generalizzata","generalizzata","MALA01","sponda","leggero","pubblica","MALAMALA01004503","non rilevato","5027860.05356365","0","2311687.6048957","","calcestruzzo","1","0","0","0","004503","49.73","[]","[]"
"MALAMALA01004504","sponde","MALA","assente","50.0000000001525","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004504","non rilevato","5027855.00442852","0","2311741.60121484","Terra e vegetazione","altro","7","0","0","0","004504","55.02","[]","[]"
"MALAMALA01004505","sponde","MALA","medio","50.0000000000041","Forma Urbis","si","0","0","puntuale","puntuale","MALA01","sponda","medio","privata","MALAMALA01004505","non rilevato","5027844.99614284","0","2311766.70274133","Cavana","mattoni","0","0","0","0","004505","15.97","[]","[]"
"MALAMALA01004506","sponde","MALA","assente","50.0000000001717","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda sotto ponte","assente","pubblica","MALAMALA01004506","non rilevato","5027860.60346946","0","2311472.8977849","Intonacato","mattoni","0","0","0","0","004506","12.42","[]","[]"
"MALAMALA01004507","sponde","MALA","assente","49.9999999998896","Forma Urbis","no","0","0","generalizzata","nulla","MALA01","sponda","leggero","pubblica","MALAMALA01004507","non rilevato","5027833.67808151","0","2311770.71865573","","mattoni","0","0","0","0","004507","25.93","[]","[]"
"MALAMALA01004508","sponde","MALA","assente","49.9999999998216","Forma Urbis","no","0","0","generalizzata","nulla","MALA01","sponda","leggero","privata","MALAMALA01004508","non rilevato","5027807.10263362","0","2311779.95443422","","composito","1","0","0","0","004508","14.51","[]","[]"
"MALAMALA01004509","sponde","MALA","assente","50.0000000000382","Forma Urbis","no","0","0","generalizzata","nulla","MALA01","sponda sotto ponte","leggero","pubblica","MALAMALA01004509","non rilevato","5027797.95420066","0","2311782.65095169","","mattoni","0","0","0","0","004509","4.59","[]","[]"
"MALAMALA01004510","sponde","MALA","assente","49.9999999996049","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004510","non rilevato","5027792.20518542","0","2311783.20344915","","mattoni","0","0","0","0","004510","13.02","[]","[]"
"MALAMALA01004511","sponde","MALA","assente","50.0000000001693","Forma Urbis","no","0","0","generalizzata","nulla","MALA01","sponda","medio","pubblica","MALAMALA01004511","non rilevato","5027783.19672847","2","2311772.10402253","","composito","0","5","0","0","004511","13.54","[]","[]"
"MALAMALA01004512","sponde","MALA","assente","49.9999999998882","Forma Urbis","no","0","0","generalizzata","nulla","MALA01","riva d'acqua","grave","pubblica","MALAMALA01004512","non rilevato","5027774.94814137","0","2311769.90227892","","pietra","0","0","0","0","004512","3.55","[]","[]"
"MALAMALA01004513","sponde","MALA","assente","49.9999999996361","Forma Urbis","no","0","0","generalizzata","nulla","MALA01","sponda","medio","pubblica","MALAMALA01004513","non rilevato","5027760.90054759","0","2311766.1997213","Fondamenta danneggiata gravemente","composito","0","3","0","1","004513","22.22","[]","[]"
"MALAMALA01004514","sponde","MALA","assente","50.0000000001946","Forma Urbis","no","0","0","generalizzata","nulla","MALA01","riva d'acqua","medio","pubblica","MALAMALA01004514","non rilevato","5027750.10239721","0","2311762.34873154","","calcestruzzo","1","0","0","0","004514","4.02","[]","[]"
"MALAMALA01004515","sponde","MALA","assente","87.6517173724711","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","privata","MALAMALA01004515","non rilevato","5027716.20322101","0","2311735.69663986","Terra e vegetazione","altro","0","0","0","0","004515","86.51","[]","[]"
"MALAMALA01004516","sponde","MALA","assente","191.441941267059","Forma Urbis","no","0","8","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004516","non rilevato","5027654.45383851","0","2311615.92776654","","calcestruzzo","5","0","0","2","004516","199.23","[]","[]"
"MALAMALA01004517","sponde","MALA","assente","50.0000000000676","Forma Urbis","no","0","0","nulla","nulla","MALA01","riva d'acqua","assente","pubblica","MALAMALA01004517","non rilevato","5027861.50331532","0","2311482.19953322","","pietra","0","0","2","1","004517","4.41","[]","[]"
"MALAMALA01004518","sponde","MALA","assente","50.0000000001645","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004518","non rilevato","5027863.1830276","0","2311495.41824116","Sbocco canale di comunicazione con MALAMALA10011","mattoni","0","0","0","0","004518","23.96","[]","[]"
"MALAMALA01004519","sponde","MALA","assente","50.0000000000571","Forma Urbis","no","0","0","nulla","nulla","MALA01","sponda","assente","pubblica","MALAMALA01004519","non rilevato","5027865.28266795","0","2311511.84473287","Paratie mobili","pietra","0","0","0","0","004519","9.07","[]","[]"
"MALAMALA02004520","sponde","MALA","assente","49.9999999996747","Forma Urbis","no","0","0","nulla","nulla","MALA02","sponda","assente","pubblica","MALAMALA02004520","non rilevato","5027631.28274986","0","2311501.94100983","","mattoni","0","0","0","0","004520","5.53","[]","[]"
"MALAMALA02004521","sponde","MALA","assente","49.9999999999503","Forma Urbis","no","0","0","nulla","nulla","MALA02","sponda","assente","pubblica","MALAMALA02004521","non rilevato","5027632.07261456","0","2311497.19942713","Paratia mobile","pietra","1","0","0","0","004521","4.05","[]","[]"
"MALAMALA02004522","sponde","MALA","assente","49.9999999997855","Forma Urbis","no","0","0","nulla","nulla","MALA02","sponda","assente","pubblica","MALAMALA02004522","non rilevato","5027632.4425512","0","2311486.75145274","","mattoni","0","0","0","0","004522","16.84","[]","[]"
"MALAMALA02004523","sponde","MALA","assente","49.9999999996947","Forma Urbis","no","0","0","nulla","nulla","MALA02","riva d'acqua","assente","pubblica","MALAMALA02004523","non rilevato","5027632.49254263","0","2311476.40243311","","pietra","0","0","0","0","004523","3.8","[]","[]"
"MALAMALA02004524","sponde","MALA","assente","49.9999999999694","Forma Urbis","no","0","0","nulla","nulla","MALA02","sponda sotto ponte","assente","pubblica","MALAMALA02004524","non rilevato","5027632.60252379","0","2311469.10451887","","pietra","0","0","0","0","004524","10.76","[]","[]"
"MALAMALA02004525","sponde","MALA","assente","49.9999999996073","Forma Urbis","no","0","0","nulla","nulla","MALA02","sponda","assente","pubblica","MALAMALA02004525","non rilevato","5027633.00245529","0","2311455.20137377","A scivolo","porfido","0","0","0","0","004525","10.06","[]","[]"
"MALAMALA02004526","sponde","MALA","assente","50.000000000066","Forma Urbis","no","0","8","nulla","nulla","MALA02","sponda","assente","pubblica","MALAMALA02004526","non rilevato","5027630.37290571","0","2311507.40826084","","calcestruzzo","2","0","0","1","004526","5.53","[]","[]"
"MALCGAFF01004529","sponde","MALC","assente","50.0000000001733","Plotting","no","0","0","puntuale diffusa","nulla","GAFF01","sponda sotto ponte","leggero","pubblica","MALCGAFF01004529","non rilevato","5035004.29982388","0","2310481.76681065","","pietra","0","0","0","0","004529","3.24","[232/1, 00144, 00133, 00517]","[00144SP0002, 00144SP0003]"
"MALCGAFF01004530","sponde","MALC","assente","50.0000000001016","Plotting","no","0","0","generalizzata","nulla","GAFF01","sponda","medio","pubblica","MALCGAFF01004530","non rilevato","5035000.07054832","0","2310492.9239609","","pietra","0","5","0","0","004530","23.66","[232/1, 00144, 00133, 00517]","[00144SP0002, 00144SP0003]"
"MALCGAFF01004531","sponde","MALC","medio","50.0000000001584","Plotting","no","0","0","puntuale diffusa","puntuale diffusa","GAFF01","riva d'acqua","leggero","pubblica","MALCGAFF01004531","non rilevato","5034995.87126761","2","2310506.57147285","","pietra","0","1","0","0","004531","4.29","[232/1, 00144, 00133, 00517]","[00144SP0003, 00144SP0005, 00144SP0012]"
"MALCGAFF01004532","sponde","MALC","assente","49.9999999999056","Plotting","no","0","0","puntuale diffusa","nulla","GAFF01","sponda","medio","pubblica","MALCGAFF01004532","non rilevato","5034987.98261886","0","2310521.26625611","","pietra","4","4","0","0","004532","28.29","[232/1, 00144, 00133, 00517]","[00144SP0012]"
"MALCGAFF01004533","sponde","MALC","assente","50.0000000001115","Plotting","no","0","0","puntuale diffusa","nulla","GAFF01","riva d'acqua","grave","pubblica","MALCGAFF01004533","non rilevato","5034981.80367725","0","2310535.12817007","","pietra","0","1","0","0","004533","4.28","[232/1, 00144, 00133, 00517]","[00144SP0012, 00144SP0013, 00144SP0014]"
"MALCGAFF01004534","sponde","MALC","assente","50.0000000000272","Plotting","no","0","0","generalizzata","nulla","GAFF01","sponda","medio","pubblica","MALCGAFF01004534","non rilevato","5034973.74505762","0","2310547.91807402","","pietra","0","5","0","0","004534","25.22","[232/1, 00144, 00133, 00517]","[00144SP0014]"
"MALCGAFF01004535","sponde","MALC","assente","50.0000000002032","Plotting","no","0","0","puntuale diffusa","nulla","GAFF01","riva d'acqua","grave","pubblica","MALCGAFF01004535","non rilevato","5034967.54611943","0","2310559.92458604","","pietra","0","1","0","0","004535","4.59","[232/1, 00144, 00133, 00517]","[00144SP0007, 00144SP0008, 00144SP0014]"
"MALCGAFF01004536","sponde","MALC","assente","50.000000000095","Plotting","no","0","0","puntuale diffusa","nulla","GAFF01","sponda","medio","pubblica","MALCGAFF01004536","non rilevato","5034959.44750665","0","2310572.13725384","","pietra","0","5","0","0","004536","24.24","[232/1, 00144, 00145, 00133, 00517]","[00144SP0008, 00145SP0002]"
"MALCGAFF01004537","sponde","MALC","assente","49.9999999998879","Plotting","no","0","0","nulla","nulla","GAFF01","sponda sotto ponte","assente","pubblica","MALCGAFF01004537","non rilevato","5034952.72865752","0","2310583.52529855","","pietra","0","0","0","0","004537","5.37","[232/1, 00144, 00145, 00133, 00517]","[00144SP0008, 00144SP0010, 00145SP0002, 00145SP0008]"
"MALCGAFF01004538","sponde","MALC","assente","50.0000000000084","Plotting","no","0","0","generalizzata","nulla","GAFF01","sponda","leggero","pubblica","MALCGAFF01004538","non rilevato","5034949.18926379","0","2310587.20311749","","pietra","0","0","0","0","004538","1.8","[232/1, 00145, 00133, 00517]","[00145SP0002, 00145SP0008, 00145SP0009]"
"MALCGAFF01004539","sponde","MALC","assente","49.9999999998614","Plotting","no","0","0","nulla","nulla","GAFF01","sponda","assente","pubblica","MALCGAFF01004539","non rilevato","5034947.6695241","0","2310587.59893657","","mattoni","0","0","0","0","004539","1.36","[232/1, 00145, 00133, 00517]","[00145SP0008, 00145SP0009]"
"MALCGAFF01004540","sponde","MALC","assente","49.9999999999311","Plotting","no","0","0","nulla","nulla","GAFF01","sponda","assente","pubblica","MALCGAFF01004540","non rilevato","5034944.68003617","1","2310587.73912249","","mattoni","0","0","0","0","004540","4.63","[232/1, 00145, 00133, 00517]","[00145SP0009, 00145SP0011]"
"MALCGAFF01004541","sponde","MALC","assente","50.0000000000267","Plotting","no","0","0","puntuale","nulla","GAFF01","riva d'acqua","medio","pubblica","MALCGAFF01004541","non rilevato","5034941.48058421","1","2310587.8215848","","pietra","0","1","0","0","004541","1.78","[232/1, 00145, 00133, 00517]","[00145SP0009, 00145SP0011, 00145SP0012]"
"MALCGAFF01004542","sponde","MALC","assente","49.9999999999836","Plotting","no","0","0","nulla","nulla","GAFF01","sponda","assente","pubblica","MALCGAFF01004542","non rilevato","5034935.54160149","1","2310587.97826319","","mattoni","0","0","0","0","004542","10.09","[232/1, 00145, 00133, 00517]","[00145SP0011, 00145SP0012, 00145SP0013]"
"MALCGAFF01004543","sponde","MALC","assente","50.0000000002832","Plotting","no","0","0","generalizzata","nulla","GAFF01","riva d'acqua","leggero","pubblica","MALCGAFF01004543","non rilevato","5034929.40265304","0","2310588.10195665","","pietra","0","2","0","0","004543","2.2","[232/1, 00145, 00133, 00517]","[00145SP0012, 00145SP0013, 00145SP0014]"
"MALCGAFF01004544","sponde","MALC","assente","49.999999999967","Plotting","no","0","0","nulla","nulla","GAFF01","sponda","assente","pubblica","MALCGAFF01004544","non rilevato","5034923.62364293","1","2310589.89963497","","mattoni","1","0","0","0","004544","7.88","[232/1, 00145, 00133, 00517]","[00145SP0013, 00145SP0014, 00145SP0015]"
"MALCGAFF01004545","sponde","MALC","assente","50.0000000003221","Plotting","no","0","1","generalizzata","nulla","GAFF01","riva d'acqua","medio","pubblica","MALCGAFF01004545","non rilevato","5034919.43436051","0","2310594.42681567","","pietra","0","2","0","0","004545","6.59","[232/1, 00145, 00133, 00517]","[00145SP0014, 00145SP0015, 00145SP0019]"
"MALCGAFF01004546","sponde","MALC","assente","49.9999999998908","Plotting","no","1","0","nulla","nulla","GAFF01","sponda","assente","pubblica","MALCGAFF01004546","non rilevato","5034913.32540692","0","2310602.98640323","","mattoni","0","0","0","0","004546","14.77","[232/1, 00145, 00133, 00517]","[00145SP0015, 00145SP0019, 00145SP0020]"
"MALCGAFF01004547","sponde","MALC","assente","49.9999999998788","Plotting","no","0","0","generalizzata","nulla","GAFF01","riva d'acqua","leggero","pubblica","MALCGAFF01004547","non rilevato","5034911.97563812","0","2310611.19964909","","pietra","0","0","0","0","004547","2.04","[232/1, 00145, 00133, 00517]","[00145SP0019, 00145SP0020, 00145SP0021]"
"MALCGAFF01004548","sponde","MALC","assente","49.9999999998862","Plotting","no","1","0","nulla","nulla","GAFF01","sponda","assente","pubblica","MALCGAFF01004548","non rilevato","5034911.17577512","0","2310617.2029051","","mattoni","0","1","0","0","004548","9.16","[232/1, 00145, 00133, 00517]","[00145SP0020, 00145SP0021, 00145SP0022]"
